legal_articles,legal_violation_categories,violation_keywords,is_generic,before_legal_categories,reason_ai,original_big_category
《中华人民共和国行政处罚法》第五十一条,其他,ai,True,<泛类型>,仅给出条号无内容，无法细分。,其他违法行为
《中华人民共和国行政处罚法》第五十一条第(一)项的规定,其他,ai,True,<泛类型>,仅引用行政处罚法程序性条款，无法细化。,其他违法行为
《中华人民共和国行政处罚法》第五十一条第(一)项,其他,ai,True,<泛类型>,仅提及行罚法条款，无法细分。,其他违法行为
《中华人民共和国行政处罚法》第五十一条第(一)项,其他,ai,True,<泛类型>,仅引用行政处罚法条款，无法细分。,其他违法行为
《中华人民共和国行政处罚法》第五十一条第(一)项,其他,ai,True,<泛类型>,该条是“可以不予处罚”情形规定。,不予处罚
《中华人民共和国行政处罚法》第五十一条第(一)项,其他,ai,True,<泛类型>,该条款内容为空，无法对应具体违法行为。,不予处罚
《中华人民共和国行政处罚法》第五十一条,其他,ai,True,<泛类型>,仅给出条号，无具体行为内容。,其他违法行为
《中华人民共和国行政处罚法》第五十一条,其他,ai,True,<泛类型>,仅引用行政处罚法条款，无法细化。,其他违法行为
《中华人民共和国行政处罚法》第五十一条,其他,ai,True,<泛类型>,该条款本身为不予处罚情形规定。,不予处罚
《中华人民共和国行政处罚法》第五条,其他,ai,True,<泛类型>,仅给出条号，无具体案情内容。,其他违法行为
《中华人民共和国行政处罚法》第五条、第六条,其他,ai,True,<泛类型>,仅引用行政处罚通则条款，无法细分。,其他违法行为
《中华人民共和国行政强制法》第四十五条第二款之规定,其他,ai,True,<泛类型>,仅指行政强制程序条款，无法细分。,其他违法行为
《中华人民共和国行政强制法》第四十五条的规定,其他,ai,True,<泛类型>,仅提及行政强制法条款，无法细分。,其他违法行为
《中华人民共和国行政强制法》第四十五条,其他,ai,True,<泛类型>,仅给出条文序号，无法判断具体类型。,其他违法行为
《中华人民共和国行政处罚法》第四条,其他,ai,True,<泛类型>,仅见程序性条款，无法细分类型。,其他违法行为
《中华人民共和国行政处罚法》第六十七条第三款、第七十二条第一款第一项,其他,ai,True,<泛类型>,仅见行政处罚程序条款，无法细分。,其他违法行为
《中华人民共和国行政处罚法》第六十七条,其他,ai,True,<泛类型>,仅知为行政处罚法条款，无法细分。,其他违法行为
《中华人民共和国行政处罚法》第五条第二款、第六条,其他,ai,True,<泛类型>,仅提及行政处罚法条款，信息不足。,其他违法行为
《中华人民共和国行政处罚法》第五条第二款、第三十二条第（五）项,其他,ai,True,<泛类型>,条文核心为情节轻微不予处罚。,不予处罚
《中华人民共和国行政处罚法》第五条第二款,其他,ai,True,<泛类型>,仅给出原则性条款，无法对应具体领域。,其他违法行为
《中华人民共和国行政处罚法》第五条第二款,其他,ai,True,<泛类型>,仅引述处罚法原则条款，无具体违法行为。,不予处罚
《中华人民共和国行政处罚法》第六十三条、第六十四条,其他,ai,True,<泛类型>,《行政处罚法》第六十三条规定不予处罚情形。,不予处罚
《中华人民共和国行政处罚法》第四十四条、第四十五条,其他,ai,True,<泛类型>,仅提及行政处罚法条款，信息不足。,其他违法行为
《中华人民共和国行政处罚法》第四十四条、第四十五条,其他,ai,True,<泛类型>,仅引用程序性条款，无法细分类型。,其他违法行为
《中华人民共和国行政处罚法》第四十六条第三款和第五十一条第（一）项,其他,ai,True,<泛类型>,仅援引《行政处罚法》程序性条款，无法对应具体领域。,其他违法行为
《中华人民共和国行政处罚法》第四十二条,其他,ai,True,<泛类型>,仅给出条号无法判断具体领域。,其他违法行为
《中华人民共和国行政处罚法》第十五条,其他,ai,True,<泛类型>,仅给出条号，无具体行为内容。,其他违法行为
《调查询问笔录》,其他,ai,True,<泛类型>,未提供具体条文内容，无法判断。,其他违法行为
《行政处罚法》第二十七条的规定,其他,ai,True,<泛类型>,依据第二十七条系免予处罚情形。,不予处罚
《行政处罚法》第二十七条,其他,ai,True,<泛类型>,仅提及《行政处罚法》，无具体情节。,其他违法行为
《行政处罚法》第二十七条,其他,ai,True,<泛类型>,仅提及程序性条款，无法细分。,其他违法行为
《行政处罚法》第二十七条,其他,ai,True,<泛类型>,仅给出条款序号，无法判断具体内容。,其他违法行为
《行政处罚法》第二十七条,其他,ai,True,<泛类型>,仅给出条号，无具体行为内容。,其他违法行为
《行政处罚法》第三十二条,其他,ai,True,<泛类型>,仅给出条文序号，无法判断具体类型。,其他违法行为
《行政处罚法》第三十三条,其他,ai,True,<泛类型>,仅给出条号无具体行为内容。,其他违法行为
《行政处罚法》第五十一条第（一）项,其他,ai,True,<泛类型>,该条款是关于不予行政处罚情形。,不予处罚
《行政处罚法》第二十三条,其他,ai,True,<泛类型>,仅给出条款序号，无法判断具体类型。,其他违法行为
《行政处罚法》第二十三条,其他,ai,True,<泛类型>,仅给出条号无法判断具体领域。,其他违法行为
《行政处罚法》第二十三条,其他,ai,True,<泛类型>,仅提条号无具体内容，无法细分。,其他违法行为
《行政处罚法》第二十七条第二款,其他,ai,True,<泛类型>,该条款规定情节轻微可不予处罚。,不予处罚
《行政处罚法》第51条,其他,ai,True,<泛类型>,《行政处罚法》第51条为免罚条款。,不予处罚
《行政处罚法》第三条第三款,其他,ai,False,其他违法行为,仅为行政处罚总则条款，无法细分。,其他违法行为
《广东省实施办法》第十九条第一款,其他,ai,False,其他违法行为,仅给出条款编号，缺乏具体内容。,其他违法行为
《中华人民共和国行政处罚法》第五十一条第(一)项、第(三)项,其他,ai,False,其他违法行为,该条主要规定情节轻微可不罚。,不予处罚
《中华人民共和国行政处罚法》第二十三条,其他,ai,False,其他违法行为,仅给出条文序号，无法判断内容。,其他违法行为
《宣城市城市管理条例》第六十二条第三款,其他,ai,True,<泛类型>,仅给出条款号，无具体行为内容。,其他违法行为
《中华人民共和国认证认可条例》第六十七条,其他,ai,False,其他违法行为,仅给出条文序号，无法判断具体类型。,其他违法行为
《行政处罚法》第三十三条,其他,不予处罚,False,,,不予处罚
《中华人民共和国认证认可条例》第六十七条,其他,ai,False,其他违法行为,仅引用条例条款，无法识别具体领域。,其他违法行为
《中华人民共和国行政处罚法》第二十八条第一款,其他,ai,True,<泛类型>,依据行政处罚法第二十八条第一款情形。,不予处罚
《中华人民共和国行政处罚法》第二十八条,其他,ai,True,<泛类型>,仅引行政处罚法总则条款，无法细分。,其他违法行为
《中华人民共和国行政处罚法》第二十三条,其他,ai,True,<泛类型>,第二十三条规定情形应当不予处罚。,不予处罚
《中华人民共和国行政处罚法》第三十二条,其他,ai,True,<泛类型>,仅引用行政处罚法程序性条款，信息不足。,其他违法行为
《中华人民共和国行政处罚法》第三十三条,其他,ai,True,<泛类型>,仅引用程序性条款，无法细分案件类型。,其他违法行为
《中华人民共和国行政处罚法》第三十一条,其他,ai,True,<泛类型>,仅提及程序性规定，无法细分。,其他违法行为
《条例》第三十九条第(三)项,其他,ai,True,<泛类型>,《条例》未指明领域内容不明。,其他违法行为
《条例》第三条,其他,ai,True,<泛类型>,仅给出条文序号，无具体内容。,其他违法行为
《条例》第三条,其他,ai,True,<泛类型>,仅提及条例条款，无法具体判断。,其他违法行为
《现场处理措施决定书》,其他,ai,True,<泛类型>,仅有文书名称，无法判断具体类型。,其他违法行为
《现场检查(勘验)笔录》,其他,ai,True,<泛类型>,笔录内容缺失，无法判断具体类型。,其他违法行为
《浙江省行政程序办法》第五十二条,其他,ai,True,<泛类型>,仅给出条号，无具体行为内容。,其他违法行为
《现场检查记录》,其他,ai,True,<泛类型>,仅见标题无实质内容可判定。,其他违法行为
《现场检查记录》,其他,ai,True,<泛类型>,仅有标题无法判断具体领域。,其他违法行为
《中华人民共和国种子法》,农业,ai,True,(匹配)*种子生产经营管理*,依据《种子法》规范种子生产经营。,*种子生产经营管理*
《农业生产资料市场监督管理办法》第十四条,农业,ai,True,(匹配)产品质量与安全,农业生产资料质量管理规范相关。,产品质量
《中华人民共和国农民专业合作社法》第七十一条,农业,ai,True,(匹配)*农民合作社管理*,针对农民专业合作社法律责任。,*农民合作社管理*
《劳动保障监察条例》第二十五条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第（三）项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第三项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第三项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第（三）项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第二十三条第(八)项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第二十三条第八项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第二十三条第（八）项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第二十五条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第二十五条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第二十五条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第二十五条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第二十三条第(八)项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第三项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第三项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第(三)款,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第(三)项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第(三)项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第(三)项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款(三)项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第(三)项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第三项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第三项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第二十六条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监条例》第三十条第一款第(三)项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第六条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第六条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第六条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第六条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第六条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第十八条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第十八条第一款,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第十四条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第十四条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第十四条第二款,劳动保障,劳动保障,False,,,劳动保障/用工
《浙江省劳动保障监察条例》第三十六条第一款第（三）项,劳动保障,劳动保障,False,,,劳动保障/用工
《保障农民工工资支付条例》第724号)第二十六条,劳动保障,工资,False,,,劳动保障/用工
《保障农民工工资支付条例》第三十二条,劳动保障,工资,False,,,劳动保障/用工
《保障农民工工资支付条例》第724号)第五十五条第一项,劳动保障,工资,False,,,劳动保障/用工
《浙江省劳动保障监察条例》第二十七条,劳动保障,劳动保障,False,,,劳动保障/用工
《浙江省劳动保障监察条例》第二十三条,劳动保障,劳动保障,False,,,劳动保障/用工
《浙江省劳动保障监察条例》第二十三条,劳动保障,劳动保障,False,,,劳动保障/用工
《棉花加工资格认定和市场管理暂行办法》第十五条,劳动保障,工资,False,,,劳动保障/用工
《劳动保障监察条例》第三十条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第(三)项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第三项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第二十五条,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第30条,劳动保障,劳动保障,False,,,劳动保障/用工
《保障农民工工资支付条例》,劳动保障,工资,False,,,劳动保障/用工
《保障农民工工资支付条例》第五十五条,劳动保障,工资,False,,,劳动保障/用工
《保障农民工工资支付条例》第五十五条第一款第二项,劳动保障,工资,False,,,劳动保障/用工
《浙江省企业工资支付管理办法》第三十五条,劳动保障,工资,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第（二）项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第一款第(三)项,劳动保障,劳动保障,False,,,劳动保障/用工
《劳动保障监察条例》第423号）第二十五条,劳动保障,ai,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第(三)项,劳动保障,ai,False,,,劳动保障/用工
《劳动保障监察条例》第三十条第(三)项,劳动保障,ai,False,,,劳动保障/用工
《东莞市人力资源和社会保障局行政处罚自由裁量细化标准》第77项,劳动保障/用工,人力资源||人力资源和社会保障局,False,(匹配)劳动保障,,劳动保障/用工
《浙江省实施〈禁止使用童工规定〉办法》第十四条“第一款,劳动保障/用工,ai,True,(匹配)劳动保障,依据禁止使用童工规定属用工管理。,劳动保障/用工
《禁止使用童工规定》第二条第一款,劳动保障/用工,ai,True,(匹配)劳动保障,涉及禁止使用童工的用工管理规定。,劳动保障/用工
《禁止使用童工规定》第六条第一款,劳动保障/用工,ai,True,(匹配)劳动保障,依据用工管理法规，属童工用工问题。,劳动保障/用工
《禁止使用童工规定》第六条第一款,劳动保障/用工,ai,True,(匹配)劳动保障,规范禁止使用童工的用工行为。,劳动保障/用工
《禁止使用童工规定》第二条第一款,劳动保障/用工,ai,True,(匹配)劳动保障,涉及禁止使用童工的用工管理。,劳动保障/用工
《禁止使用童工规定》第二条,劳动保障/用工,ai,True,(匹配)劳动保障,涉及禁止使用童工，用工管理问题。,劳动保障/用工
《中华人民共和国职业病防治法》第十五条第一项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第十五条第(一)项、第二十四条第二款、第二十六条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第十五条第(一)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第十五条第(一)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第十五条第（一）项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第五十条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第五十五条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《未成年工特殊保护规定》第六条,劳动保障/用工,ai,True,(匹配)劳动保障,规范未成年工特殊劳动保护。,劳动保障/用工
《中华人民共和国职业病防治法》第十五条第（一）项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十条第(四)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《从业资格证复印件》,劳动保障/用工,ai,False,(匹配)其他,仅见“从业资格证复印件”字样，信息不足。,其他违法行为
《从业资格证》,劳动保障/用工,ai,False,(匹配)交通运输,从业资格证通常系交通运输从业资质。,交通运输违规
《中华人民共和国职业病防治法》第七十二条第（八）项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条第（一）项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条第四项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条第四项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条第四项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条第八项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条第（四）项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十四条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十四条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条第(四)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十五条第（七）项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十五条第(七)项之规定,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十五条第(七)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十五条第(七)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十五条第(七)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条第(四)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十一条第(四)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十一条第(四)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十一条第(三)、(四)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十一条第(一)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十一条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第一十六条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条第(一)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条第(一)、(四)、(八)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十二条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十一条第（四）项、第七十条第（四）项、第七十二条第（二）项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十一条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十一条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十一条第四项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十条第(三)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第二十二条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十四条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十四条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十四条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十四条第一款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十四条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十四条第一款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第二十条第(四)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第二十四条第一款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第二十四条第一款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第二十六条第四款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第二十六条第二款、第三十五条第一款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第二十六条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第二十六条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第二十六条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十条第一项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十条第(四)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十条第(四)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十条第(四)项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第七十条第三项,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十五条第二款、第二十二条第一款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十三条第一款、第三十五条第一款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十五条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十五条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十五条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十五条第二款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十五条第一款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十五条第一款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十五条第一款,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十五条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《中华人民共和国职业病防治法》第三十五条,劳动保障/用工,职业病,False,(匹配)安全生产,,职业卫生/健康
《消毒管理办法》第七条的规定,医疗卫生,消毒,False,(匹配)卫生健康,,医疗卫生
《消毒管理办法》第四十三条,医疗卫生,消毒,False,(匹配)卫生健康,,医疗卫生
《消毒管理办法》第三十二条第一项,医疗卫生,消毒,False,(匹配)卫生健康,,医疗卫生
《消毒管理办法》第四十三条,医疗卫生,消毒,False,(匹配)卫生健康,,医疗卫生
《医疗废物管理条例》第十二条,卫生健康,医疗废物,False,(匹配)卫生健康,,医疗卫生
《医疗废物管理条例》第十二条,卫生健康,医疗废物,False,(匹配)卫生健康,,医疗卫生
《医疗废物管理条例》第十六条第一款,卫生健康,医疗废物,False,(匹配)卫生健康,,医疗卫生
《医疗废物管理条例》第十六条第一款,卫生健康,医疗废物,False,(匹配)卫生健康,,医疗卫生
《医疗废物管理条例》第四十五条第(四)项,卫生健康,医疗废物,False,(匹配)卫生健康,,医疗卫生
《医疗废物管理条例》第四十六条第(二)项,卫生健康,医疗废物,False,(匹配)卫生健康,,医疗卫生
《医疗废物管理条例》第四十六条第（二）项,卫生健康,医疗废物,False,(匹配)卫生健康,,医疗卫生
《医疗器械生产监督管理办法》第四十条,卫生健康,医疗器械,False,(匹配)产品质量与安全,,食品药品
《医疗机构管理条例实施细则》第八十一条第一款,卫生健康,ai,True,(匹配)卫生健康,依据医疗机构管理条例实施细则内容。,医疗卫生
《医疗机构管理条例》第四十七条,卫生健康,ai,True,(匹配)卫生健康,依据医疗机构管理条例，属医疗监管。,医疗卫生
《医疗纠纷预防和处理条例》第十五条第一款,卫生健康,ai,True,(匹配)卫生健康,条例规范医疗纠纷预防处理，属医疗领域。,医疗卫生
《医疗广告管理办法》第二十二条,卫生健康,广告||医疗广告,False,(匹配)市场秩序与竞争监管,,虚假广告/虚假宣传
《医疗广告管理办法》第七条,卫生健康,广告||医疗广告,False,(匹配)市场秩序与竞争监管,,虚假广告/虚假宣传
《医疗纠纷预防和处理条例》第四十七条,卫生健康,ai,True,(匹配)卫生健康,《医疗纠纷预防和处理条例》属医疗管理领域。,医疗卫生
《医疗器械监督管理条例》第二十四条第一款,卫生健康,医疗器械,False,(匹配)产品质量与安全,,食品药品
《医疗器械监督管理条例》第二十四条第一款,卫生健康,医疗器械,False,(匹配)产品质量与安全,,食品药品
《医疗纠纷预防和处理条例》第四十七条第(四)项,卫生健康,ai,True,(匹配)卫生健康,依据医疗纠纷处理条例，属医疗管理问题。,医疗卫生
《医疗机构管理条例》第四十七条,卫生健康,ai,True,(匹配)卫生健康,依据医疗机构管理条例，属医疗行政管理。,医疗卫生
《医疗器械监督管理条例》第五十五条,卫生健康,医疗器械,False,(匹配)产品质量与安全,,食品药品
《医疗器械监督管理条例》第八十三条第二款,卫生健康,医疗器械,False,(匹配)产品质量与安全,,食品药品
《医疗器械监督管理条例》第八十八条第二项,卫生健康,医疗器械,False,(匹配)产品质量与安全,,食品药品
《医疗器械监督管理条例》第六十六条第一款,卫生健康,医疗器械,False,(匹配)产品质量与安全,,食品药品
《医疗器械监督管理条例》第六十六条第一款第三项,卫生健康,医疗器械,False,(匹配)产品质量与安全,,食品药品
《医疗器械监督管理条例》第六十六条第一款第(一)项,卫生健康,医疗器械,False,(匹配)产品质量与安全,,食品药品
《医疗器械监督管理条例》第八十六条第一项,卫生健康,医疗器械,False,(匹配)产品质量与安全,,食品药品
《关于禁止公用企业限制竞争行为的若干规定》第四条第（六）项,反垄断,竞争||限制竞争,False,(匹配)不正当竞争/商业贿赂||反垄断,,不正当竞争/商业贿赂||反垄断
《关于禁止公用企业限制竞争行为的若干规定》第五条,反垄断,竞争||限制竞争,False,(匹配)不正当竞争/商业贿赂||反垄断,,不正当竞争/商业贿赂||反垄断
《关于禁止公用企业限制竞争行为的若干规定》第五条,反垄断,竞争||限制竞争,False,(匹配)不正当竞争/商业贿赂||反垄断,,不正当竞争/商业贿赂||反垄断
《关于禁止公用企业限制竞争行为的若干规定》第四条,反垄断,竞争||限制竞争,False,(匹配)不正当竞争/商业贿赂||反垄断,,不正当竞争/商业贿赂||反垄断
《关于禁止公用企业限制竞争行为的若干规定》第四条,反垄断,竞争||限制竞争,False,(匹配)不正当竞争/商业贿赂||反垄断,,不正当竞争/商业贿赂||反垄断
《中华人民共和国反恐怖主义法》,反恐,ai,True,(匹配)反恐,《中华人民共和国反恐怖主义法》直接对应。,反恐
《中华人民共和国反恐怖主义法》第二十条,反恐,ai,True,(匹配)反恐,《反恐怖主义法》直接适用情形。,反恐
《杭州市市政设施管理条例》第六十条第（五）项,城市治理与公共服务,ai,True,(匹配)*市政设施管理*,依据市政设施管理条例第六十条。,*市政设施管理*
